trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,customer_country,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,merchant_country,is_fraud
2020-09-17 03:03:29,4220345354880,Conroy Ltd,shopping_pos,7.18,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371.0,42.8223,-83.2829,United States,24840.0,Agricultural consultant,1960-01-20,107050701e2baee81f605640c2b20b81,1379387009.0,43.754238,-84.21378100000001,United States,0.0
2020-08-17 10:05:56,180049032966888,Goyette Inc,shopping_net,76.8,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559.0,46.4959,-90.4383,United States,795.0,Television/film/video producer,1986-04-15,a44b7ab0fffec184703258f0d8019516,1376733956.0,47.107938,-90.442244,United States,0.0
2020-08-29 03:12:34,30266994494236,"Christiansen, Goyette and Schamberger",gas_transport,34.49,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850.0,37.1349,-77.7364,United States,1051.0,Chief Operating Officer,1976-11-21,4bfa44b8095c686a3cac27bddd0913d5,1377745954.0,36.293877,-77.62267299999999,United States,0.0
2020-07-12 19:08:45,4992346398065154184,Kuhn Group,food_dining,100.39,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335.0,41.173,-89.2187,United States,532.0,Audiological scientist,1956-01-09,bd37e607fdfc3fdb732e222b41501a77,1373656125.0,41.77632,-89.50120799999999,United States,0.0
2020-08-28 16:57:50,6538891242532018,Quitzon-Goyette,home,81.81,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476.0,36.0244,-90.9288,United States,7155.0,"Engineer, control and instrumentation",1977-03-23,eb9bb20ec7a13c1b7c27249a3ca9ee3f,1377709070.0,35.486337,-91.340694,United States,0.0
2020-06-28 22:52:25,4755696071492,Gerhold LLC,home,66.85,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048.0,32.9643,-96.6012,United States,20328.0,Site engineer,1985-06-20,869de7cf1c54384ff7e1d24e4b2ca776,1372459945.0,32.287557,-95.906788,United States,0.0
2020-07-12 04:57:42,30266994494236,Cummings LLC,gas_transport,46.8,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850.0,37.1349,-77.7364,United States,1051.0,Chief Operating Officer,1976-11-21,2c7b80c5da7e6b0d96f95dfca196f8e2,1373605062.0,37.911355,-78.401205,United States,0.0
2020-07-14 08:49:18,30371006069917,Kihn Inc,shopping_pos,49.71,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888.0,38.138000000000005,-89.2231,United States,2135.0,"Development worker, community",1961-01-31,ba82cfa385872ddc8586a7dae5e04d1b,1373791758.0,38.315814,-90.078759,United States,0.0
2020-08-03 22:58:24,675945690716,Dickinson-Rempel,misc_pos,1.95,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010.0,40.7687,-80.3592,United States,28425.0,Podiatrist,2000-06-09,7de0d1671ce33c5e99d52f65e044b59c,1375570704.0,40.481466,-80.399829,United States,0.0
2020-06-28 16:24:36,373043435942726,Reilly and Sons,health_fitness,71.94,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417.0,29.479,-95.9681,United States,2457.0,Trading standards officer,1981-03-04,9ba95123de95c7024c5549144bf3d0c2,1372436676.0,29.365164,-96.364757,United States,0.0
2020-07-07 01:10:05,3526826139003047,Hudson-Grady,shopping_pos,134.49,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632.0,44.2529,-85.01700000000001,United States,1126.0,Furniture designer,1955-07-06,997d6bc62c154159e463d7f33589707b,1373159405.0,45.140426,-84.995871,United States,0.0
2020-09-13 20:37:53,375848982312810,Watsica LLC,personal_care,25.24,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566.0,31.4841,-97.9903,United States,258.0,Web designer,1943-12-15,4fa7b6f3b916b537c2c086f9e9bfeb28,1379104673.0,30.888278000000003,-97.052477,United States,0.0
2020-08-02 18:00:30,4745996322265,Hills-Witting,shopping_net,210.43,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346.0,41.4802,-86.6919,United States,1423.0,"Psychologist, forensic",1998-10-07,261baa2c9b7e9f52491f8d2b99ff76f3,1375466430.0,42.244128,-85.72706,United States,0.0
2020-07-05 10:42:24,4384910379661778,Turner and Sons,shopping_pos,9.37,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549.0,46.9777,-96.4092,United States,4508.0,Naval architect,1949-04-24,d3652ccc19847f34bd323ba2e8f9850c,1373020944.0,47.181528,-95.574275,United States,0.0
2020-07-21 14:21:12,4761403817546679245,Kerluke-Abshire,shopping_net,2.79,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583.0,36.3924,-91.9932,United States,1679.0,Psychiatric nurse,1986-05-02,5c5c71a368f7554881b7b4ca277316f6,1374416472.0,36.639982,-91.351497,United States,0.0
2020-07-25 00:05:47,4247921790666,Bashirian Group,shopping_net,1.03,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160.0,39.537,-83.455,United States,22305.0,Television floor manager,1939-03-09,e2a01d642b5e39da881c120c24f76fb8,1374710747.0,38.768217,-83.93446899999999,United States,0.0
2020-08-25 05:36:00,4997733566924489,"Robel, Cummerata and Prosacco",gas_transport,66.66,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128.0,44.9913,-92.9487,United States,753116.0,Fisheries officer,1971-08-06,b18dbf27403980e52c59bc72ef088a1d,1377408960.0,45.961777000000005,-92.93277,United States,0.0
2020-07-19 12:39:17,4067137330196900,Wilkinson PLC,kids_pets,16.84,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554.0,33.9315,-87.6194,United States,1186.0,Politician's assistant,1986-11-12,612ada07d3d8bf8aee0e607b0819c05f,1374237557.0,34.555809,-88.36881600000001,United States,0.0
2020-08-10 14:03:31,675945690716,Brown-Greenholt,entertainment,107.76,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010.0,40.7687,-80.3592,United States,28425.0,Podiatrist,2000-06-09,c61f3ed6c7e7bd51e4a60b297627c69c,1376143411.0,40.413468,-80.947836,United States,0.0
2020-09-18 20:00:36,630424987505,"Romaguera, Cruickshank and Greenholt",shopping_net,522.6,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292.0,39.1505,-79.503,United States,836.0,Forensic psychologist,1981-08-29,ae674cdeda50b11e86b65f4af37a492d,1379534436.0,38.95983,-80.366169,United States,0.0
2020-08-10 10:08:28,374497717543058,Friesen-D'Amore,gas_transport,57.42,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579.0,47.1709,-100.7944,United States,1190.0,"Designer, ceramics/pottery",1948-06-30,76e2eab0f750cba49dfaa79ef4ffd70e,1376129308.0,47.560203,-100.040392,United States,0.0
2020-07-22 03:54:17,4191109180926792,Harris Inc,gas_transport,64.22,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102.0,39.6251,-82.7552,United States,4512.0,Farm manager,1992-10-03,6390dc8b12c4c92f1152bfd3d0713bc1,1374465257.0,39.288973,-81.931822,United States,0.0
2020-08-24 03:44:51,3527536963490470,Bernhard Inc,gas_transport,78.7,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911.0,32.9413,-81.1807,United States,1725.0,Social researcher,1974-12-05,52d038b50d7cc3d88330aa99761c4cdf,1377315891.0,33.349503000000006,-81.037538,United States,0.0
2020-08-02 21:29:59,676369110710,"Swaniawski, Lowe and Robel",shopping_pos,912.01,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034.0,42.4969,-83.2911,United States,75830.0,"Engineer, automotive",1974-12-28,10ee5fd8f333591c80230bb21e8a83a5,1375478999.0,42.395516,-83.59504100000001,United States,0.0
2020-06-29 14:47:06,503874407318,Hudson-Grady,shopping_pos,8.25,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248.0,29.5894,-98.5201,United States,1595797.0,Exhibition designer,1975-12-28,08d3c9d1b4d5648f6581ce9e48df7ad9,1372517226.0,28.929896000000003,-99.308148,United States,0.0
2020-07-21 19:35:49,4939976756738216,"Turcotte, McKenzie and Koss",entertainment,208.26,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584.0,26.4215,-99.0025,United States,18128.0,IT trainer,1990-11-07,d57069bd4902d144f2439c478ae336dd,1374435349.0,25.743268,-99.166251,México,0.0
2020-08-21 06:27:00,630412733309,Morar Inc,grocery_net,40.31,Heather,Stanton,F,445 Jerry Lights Apt. 081,Republic,MI,49879.0,46.368,-87.9938,United States,1038.0,Armed forces training and education officer,1964-04-22,ba9e73312bbbea0d6f24f905598011e6,1377066420.0,45.648022,-87.024684,United States,0.0
2020-07-19 10:12:15,4906628655840914250,Luettgen PLC,gas_transport,30.64,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040.0,24.6557,-81.3824,United States,32891.0,Town planner,1987-02-13,709148ab86e26a317a1ffa3f3876ba96,1374228735.0,25.256412,-82.262401,Unknown,0.0
2020-08-11 05:03:37,377654590313960,Morissette LLC,entertainment,90.81,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849.0,36.0435,-84.04,United States,25459.0,"Teacher, special educational needs",1969-02-22,759e5d5b43144bf855a714cdd306e896,1376197417.0,35.776764,-83.282478,United States,0.0
2020-07-14 21:36:39,3560246577314524,Rippin-VonRueden,health_fitness,8.44,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216.0,37.6223,-97.3136,United States,409656.0,Textile designer,1930-10-21,2b79abb8988926385e1963357de31722,1373837799.0,36.919439,-97.123622,United States,0.0
2020-07-08 03:21:52,30518196150127,Mraz-Herzog,gas_transport,53.6,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963.0,40.3625,-87.6692,United States,1807.0,"Buyer, retail",1975-06-02,ededfd740d976abe1a842ad673de95ad,1373253712.0,40.167764,-88.405424,United States,0.0
2020-07-27 18:44:07,370348764075623,Yost-Rogahn,personal_care,15.36,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466.0,30.5668,-90.482,United States,8512.0,"Accountant, chartered public finance",1951-09-03,86d2788013daa1cf29050212300fa119,1374950647.0,30.23525,-90.33064,United States,0.0
2020-08-03 19:16:35,4725673654161314,Lemke-Gutmann,shopping_net,969.07,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957.0,41.1437,-72.2879,United States,743.0,Video editor,1968-09-19,445b805b43e360ed4f77ed19f46bb75d,1375557395.0,41.36776,-72.38510500000001,United States,1.0
2020-07-25 19:03:12,502049568400,Haag-Blanda,food_dining,84.48,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444.0,41.7918,-72.7188,United States,370.0,Health service manager,1962-02-13,ef264ba788151380a5ff277789977fef,1374778992.0,40.882718,-72.574086,United States,0.0
2020-07-30 13:12:28,3541160328600277,Sawayn PLC,shopping_pos,108.67,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668.0,39.5723,-90.2379,United States,1512.0,Commercial/residential surveyor,2003-05-07,28c0282102579f77f03db308686a10db,1375189948.0,39.698432,-90.217623,United States,0.0
2020-07-07 14:48:53,4170689372027579,"Lubowitz, Terry and Stracke",personal_care,5.81,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034.0,35.6665,-97.4798,United States,116001.0,Media buyer,1993-05-10,67df57b14eb1dcf0cbee3ee73b98a856,1373208533.0,35.276446,-96.784673,United States,0.0
2020-07-11 08:02:28,4789911625179723,"Stehr, Jewess and Schimmel",misc_net,4.09,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955.0,40.8095,-72.8229,United States,3285.0,"Research officer, trade union",1988-04-27,cfd627e6da5ac51ef87c375f9d54c828,1373529748.0,40.462831,-72.059721,Unknown,0.0
2020-09-01 13:56:03,4646845581490336108,Jewess LLC,shopping_pos,9.96,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796.0,40.732,-73.1,United States,4056.0,Film/video editor,1990-06-25,f13dd74b57e323425dcd5e398ff27b09,1378043763.0,40.357689,-73.544761,Unknown,0.0
2020-08-23 02:11:32,6540981358631302,Goodwin-Nitzsche,grocery_pos,100.68,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221.0,42.426,-83.15,United States,673342.0,Retail manager,1967-06-19,e4462bc7443e0d077810f06ff90125e2,1377223892.0,42.47123,-82.311823,Canada,0.0
2020-08-26 18:55:47,6011366578560244,O'Hara-Wilderman,food_dining,18.44,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051.0,40.5046,-77.7186,United States,4653.0,Nutritional therapist,1997-07-01,537c070c66398c2254017ca14cf1ddfa,1377543347.0,39.645647,-77.399045,United States,0.0
2020-08-28 10:20:21,4102003771126577611,Bernhard Inc,gas_transport,100.34,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248.0,32.9276,-97.2489,United States,95035.0,Probation officer,1987-06-13,c58318c12f5332ce13a2cddbc3d90181,1377685221.0,33.632728,-97.806923,United States,0.0
2020-08-25 00:53:08,4917187576956394,Goodwin-Nitzsche,grocery_pos,79.43,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875.0,35.8759,-96.9623,United States,1165.0,"Psychotherapist, child",1944-11-11,6539d9ef38ba558f2e70fb8fdb300c5d,1377391988.0,36.597263,-97.274496,United States,0.0
2020-07-29 14:55:52,30029052116970,Lynch-Wisozk,home,19.64,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733.0,42.1239,-79.1895,United States,3833.0,Metallurgist,1970-10-09,dd8f381bbe2dbb6a832007c69b1b805b,1375109752.0,42.257298,-79.43432800000001,United States,0.0
2020-06-22 20:44:33,3501942333500073,Reichel Inc,entertainment,16.91,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086.0,33.8155,-112.1202,United States,1312922.0,Counselling psychologist,1999-11-30,4127644cf4efa4c2716aca68f44a6e99,1371933873.0,33.544633000000005,-112.567535,United States,0.0
2020-06-28 08:36:05,4255397449664185994,Auer-West,shopping_net,37.71,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236.0,32.69,-96.9177,United States,1263321.0,"Designer, interior/spatial",1952-09-27,25d7172320dec997e660d70c7e337d3b,1372408565.0,33.202163,-97.047376,United States,0.0
2020-07-31 09:52:59,341542810616333,Cummings LLC,gas_transport,89.2,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017.0,39.2048,-94.0259,United States,464.0,Colour technologist,1959-05-28,35dd330251cd7201297f3c4c68cb5b47,1375264379.0,38.991175,-94.156099,United States,0.0
2020-06-22 12:47:49,2254917871818484,Bauch-Blanda,entertainment,7.25,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687.0,38.0828,-76.3477,United States,313.0,Insurance underwriter,1976-03-26,e0fc94977c2954a6ed3fbd1b2c7343e5,1371905269.0,38.070111,-77.147215,United States,0.0
2020-06-28 18:19:03,4587657402165341815,"Haley, Batz and Auer",health_fitness,164.42,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958.0,41.0646,-87.5917,United States,2135.0,"Psychotherapist, child",2004-05-08,600e82a417c158f6b6de27053a75e108,1372443543.0,40.744240000000005,-88.316443,United States,0.0
2020-06-30 18:01:01,180072527505094,Block-Hauck,travel,6.54,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117.0,35.584,-80.8685,United States,69793.0,Control and instrumentation engineer,1953-12-08,42a0cd79e83e2e966e9808321e87df32,1372615261.0,36.552815,-81.620784,United States,0.0
2020-08-05 08:47:06,4500002361389,Kiehn Inc,grocery_pos,132.57,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865.0,38.2833,-75.8465,United States,470.0,Music tutor,1965-04-07,3d1f82a36914ba33f033d1723dd2a569,1375692426.0,37.502097,-76.34389,United States,0.0
2020-08-12 21:20:27,4365382885912355,Hirthe-Beier,health_fitness,76.03,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771.0,48.1439,-92.8561,United States,1680.0,Horticultural therapist,1976-12-10,909f82b3e99480ed727c6ac6fdd14345,1376342427.0,48.071989,-93.57493,United States,0.0
2020-09-01 08:15:47,3583093681934489,"Baumbach, Hodkiewicz and Walsh",shopping_pos,1.01,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209.0,38.1901,-85.7519,United States,736284.0,"Education officer, museum",1961-09-13,98ae1ddef29c25cc4a7830a06acb9350,1378023347.0,38.06671,-84.95259899999999,United States,0.0
2020-08-25 16:42:23,344709867813900,Baumbach Ltd,personal_care,14.1,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872.0,27.4703,-81.4872,United States,50835.0,Environmental consultant,1986-01-30,c4820eec511f0d97150e137510784411,1377448943.0,27.229079,-80.599329,United States,0.0
2020-08-21 15:47:05,502012776709,"Armstrong, Walter and Gottlieb",food_dining,133.42,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342.0,42.6315,-75.1866,United States,165.0,Naval architect,1945-09-20,6c654f12f46cd187ceb7519aa630a1ae,1377100025.0,41.653003000000005,-75.26634399999999,United States,0.0
2020-07-07 19:08:29,2264937662466770,Dooley Inc,shopping_pos,9.25,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214.0,29.3641,-98.4924,United States,1595797.0,Land,1995-10-17,169ae2a5be75c5999f28ff129c346ec1,1373224109.0,28.587526,-99.17412,United States,0.0
2020-07-04 22:06:40,4155021259183870,Padberg-Rogahn,entertainment,50.81,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559.0,34.7032,-98.9591,United States,540.0,Research scientist (life sciences),1983-10-12,365e778c39982fe7c2441c14d571af48,1372975600.0,34.212773,-98.739289,United States,0.0
2020-07-19 06:14:18,4514242065619750,"Moen, Reinger and Murphy",grocery_pos,209.76,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072.0,41.4247,-105.4781,United States,35371.0,"Pilot, airline",1988-09-02,c92b9960ae54f0fdb664363bdf724c00,1374214458.0,42.418884000000006,-105.448317,United States,0.0
2020-07-21 21:21:45,4099707841315751,"Terry, Johns and Bins",misc_pos,208.79,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968.0,38.2586,-78.4074,United States,9815.0,"Designer, ceramics/pottery",1975-07-07,b2a7c75d9337391e6ca9fd913cbdb950,1374441705.0,37.506583,-79.218069,United States,0.0
2020-07-27 09:20:02,4302475216404898,Jast and Sons,food_dining,64.24,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421.0,42.8511,-93.62,United States,3032.0,Community pharmacist,1964-08-08,878eddf82449694f88643085cea453a7,1374916802.0,43.804955,-93.420015,United States,0.0
2020-08-03 22:06:29,4716561796955522,"Nienow, Barrows and Romaguera",personal_care,56.1,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448.0,48.2777,-112.8456,United States,743.0,Water engineer,1972-05-04,ab3e83a2037b53fff9abdcb8f661a399,1375567589.0,49.208402,-112.605809,Canada,0.0
2020-06-23 17:11:30,2269768987945882,"Wuckert, Wintheiser and Friesen",home,44.42,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510.0,42.6835,-77.8664,United States,4895.0,Acupuncturist,1958-10-29,e0cac8fc7f65343e875b1650e5f520e8,1372007490.0,41.695341,-78.351869,United States,0.0
2020-07-05 16:08:54,6011477612335392,"Fadel, Mertz and Rippin",entertainment,44.92,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860.0,40.4062,-84.5076,United States,2274.0,"Designer, television/film set",1943-12-17,01f837122e0059f4b7834b80b4a4882d,1373040534.0,41.401651,-84.595411,United States,0.0
2020-09-08 07:28:36,6011860238257910,Bogisich Inc,grocery_pos,103.07,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754.0,36.385,-98.0727,United States,1078.0,"Programme researcher, broadcasting/film/video",1952-07-06,ee6f196483013cb647d68d331c265779,1378625316.0,35.648112,-97.657263,United States,0.0
2020-07-28 04:47:22,4048508450704760,Ledner-Pfannerstill,gas_transport,50.67,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638.0,41.36600000000001,-98.0054,United States,1749.0,"Surveyor, mining",1973-05-07,7f97cc400ab49c4619e1c259e79a5286,1374986842.0,41.831729,-98.082789,United States,0.0
2020-09-20 03:35:22,676102124465,Koss and Sons,gas_transport,79.59,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558.0,38.4549,-122.2564,United States,94014.0,Airline pilot,1985-08-21,17e41bf0c70b37984e74cc4690d082a4,1379648122.0,38.179096,-122.21848,United States,0.0
2020-09-15 21:11:05,4355790796238264643,Connelly-Carter,home,40.45,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360.0,39.8153,-91.2627,United States,1656.0,Exhibition designer,1969-08-04,2eb5aba2c8ee7c1dce4854d5f45ea87c,1379279465.0,39.787029,-91.94334,United States,0.0
2020-08-29 10:46:51,5501083170975659,Mayert Group,shopping_pos,2.32,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223.0,41.1464,-81.5107,United States,47772.0,Equities trader,1966-01-04,c139ff5c2153579588b1d11e34398fe6,1377773211.0,40.17642,-82.179035,United States,0.0
2020-07-27 01:28:20,4509142395811241,"Moore, Dibbert and Koepp",misc_net,11.92,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563.0,31.6489,-82.1982,United States,1324.0,"Engineer, technical sales",1926-07-12,0d2c6af9623d5a2edac72a06a79bc73b,1374888500.0,31.932989000000003,-82.870368,United States,0.0
2020-09-07 17:53:35,213156747557083,Herzog Ltd,misc_pos,11.48,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206.0,34.1556,-118.2322,United States,172817.0,Advertising account planner,1982-07-30,52b999677797c519d361f46c01cddfc8,1378576415.0,34.923402,-117.294136,United States,0.0
